poem
"平生论兵轻白起,端欲采芝追甪里.谁遣声名到人间,役役十年空血指.天狗堕地嗟未已,雷声屡迫君王耳.闽山今复暗旌旗,四望长安泪如洗.羡君好古慕羲皇,品流不减刘真长.舍我帡幪得甘寝,徬徨忽在无何乡.安得大明如火烈,坐令鼠辈消春雪.六合内外还桑田,乾坤不容异姓裂.看君躣马如游龙,醉中脱帽造王公.高堂请志中兴事,吉甫作诵穆清风."
"昴星下天扶汉德,长庚乃向开元谪.光芒相照数百年,一尊不得闻风月.何如今日出城闉,高堂共享无边春.风流皆在烟霞表,不数当年荀与陈.江湖我今方卷舌,君等上天环北极.箕斗虚名不必多,要斥旄头作顽石."
"渡头送君泛小舟,丝丝细雨织寒愁.自闻君来天亦喜,急扫阴霾霁九州.聚星高会古难续,也欲从君勤秉烛.期君指顾苏瓯闽,一笑春风不忍独."
"我顷天上遭雷斥,万里南归弄泉石.惭愧张侯著眼看,诗卷光芒射奎壁.一朝逸气见眉间,浩歌依刘出闽山.渠今得客君得主,宁复回首更悲酸.阴雨初生腐草翼,破并行空夜的皪.何时归伴栟榈狂,一吐长虹贯白日."
"火云烧空汗如雨,江北江南俱豺虎.君侯不顾溪山幽,鞭马一朝去莫御.挽君少竢秋风清,君言倚门有双亲.千里归从彩衣舞,死生不计万锺轻.过眼纷纷青与紫,颠倒重轻真可鄙.凭君天上整乾坤,自古忠臣多孝子."
"石壁巉岩惊鬼划,异草幽花锁春色.群山迤逦不能高,突兀独磨霄汉碧.芒鞋千尺上崔嵬,手摘星辰脚底雷.拨破烟云得洞户,醉眼恐是天门开.入门嵯峨森紫玉,冷风吹面天香馥.箕踞胡床挥麈尾,万指未充空洞腹.我因避地访名山,扁舟夜渡沙溪寒.辛勤博此一笑喜,太平犹在水云间.猛将今无三角虎,狐狸昼号鳅鳝舞.灵岩知有老龙藏,挽出人间作霖雨."
"黑云压山山欲颓,阿香推车震不开.广寒宫中珠径寸,狂风倾下九天来.高堂砰轰倒四壁,万瓦飞空如转石.灯火青荧不敢明,世间谁有胆三尺.年来蠢动敢争豪,鳅鳝起舞狐狸嗥.一振天威百怪息,夜半云收北极高."
"冷风吹海烟雾开,绣衣使者天上来.手持天书传天语,促起天下豪杰魁.下堂拜命汗如雨,上堂鸣鼓旌旄举.要令南国生清风,不辞马上蒸溽暑.平生直气高苍穹,四海草木闻威风.业以自任如伊尹,那使流言动周公.君臣今日机锋契,六十九州归重寄.屠龙事业警狗偷,谈笑定缚吴元济.功成上天相都俞,指呼瓦皪化华胥.日辟农桑三万里,二十四考书中书.我今流落穷吞纸,蟾蜍爬沙鞭不起.归欤自筑茅三间,为作野史书雄伟."
"前日雨如丝,缤纷杂朝雾.昨日雨如注,万壑争驰骛.今朝有霁色,作意在芒屦.那知复如倾,漫天飞瀑布.介休借车振苍穹,十八叶幡如火红.涛头起伏万银屋,河伯尽以山为宫.门前小艇疾飞鸿,挽我同趋急流中.人生如梦贵适意,乘此可食千头龙.醉中举杯谢舟子,口腹自营吁可鄙.不闻大禹不过门,血指为疏九年水.何如乘风拜张坚,唤取女娲来补天.坐令赤子脱鱼腹,六合内外还桑田.柳枝却下蛟龙约,谈笑支奇付铁索.异时天上敢惊呼,斥作人间铛折脚."
"煤炱飞上天,沉沉三日雾.银河一压摧,狂雨恣横骛.我恐铁骑来,疾驰不纳屦.气豪如项羽,势猛似黥布.弥漫江海接高穹,石牛未洗血泥红.天吴八首真奇怪,咄嗟平地作银宫.我贫家火不星灶,赤脚灭没泥涂中.目断晓风生少女,又复茅檐飞白龙.惭愧北来王夫子,籍籍声名满都鄙.朝吟千赋暮千诗,松腴亦须枯海水.莫倚文章似孟坚,未用风流追乐天.且以光芒破阴晦,挽回日色到桑田.乐岁天公有严约,斥落旄头沉贯索.从公日醉三百杯,不怕西风动旗脚."
"我闻张微子,仰天能服雾.又闻填海神,挥鞭石欲骛.二子呼不来,登山自纠屦.雷鼓速云阵,忽忽千岩布.谁云九万隔高穹,玉女笑眼逼人红.银浦遂倾瓜蔓水,雪浪欲浮天梁宫.孤孙得糟时哺翁,泛泛浮家烟浪中.竞呼力士来西域,临江吹缩十丈龙.那知夏雨逢甲子,身如猪鸭不须鄙.赤松作此岂无谋,门生主兵渠主水.长江正欲截苻坚,夜亡智伯水如天.此功朝成暮可霁,便当对月饮青田.一雨从今十日约,要赓丰年入弦索.凭君唤取阿戎俱,笑上天门同软脚."
"当时大镬四十石,馅粗如柱饼八尺.饱食起来舞金刚,挥戈天上驻斜日.底事年来到骨穷,炙蒲脯苔诳腹空.鬬牛一饭期五日,一半又听阇黎钟.啄腐吞腥将日削,天公作意殊不恶.十围渐化杨柳轻,因驭冷风上寥廓."
"我心不转本非石,世路爬沙任退尺.杯酒高怀独未忘,只有三万六千日.原宪虽贫亦非穷,石发溪毛放筯空.已遣寸毫饱风月,安得高堂列鼎钟.明朝莫怕山如削,夹路花香破酒恶.世间得失竞鸡虫,一笑危岑天地廓."
"豪华相陵豆粥石,坐上珊瑚碎三尺.那知萧条洙泗间,灶火不星连七日.我生不复饯文穷,醉眼从来四海空.一饱便令百忧失,三合红陈等万锺.君家况有柳枝弱,客恶不容主人恶.造门果腹姑置之,杜陵寒眼凭君廓."
"东坡不恋二千石,却羡黄州芋径尺.一饱何妨作许难,千古光芒贯白日.我生不暇哭途穷,入户青钱转手空.肉食不容久青琐,齿牢但可叩天钟.许侯诗成谢斲削,飞流来洗徐凝恶.开缄百里已生春,九州更赖此心廓."
"前日雨声如陨石,昨日风狂退六鹢.荔子吐华漫如云,结实定知无十一.南来无以慰愁煎,端期一饱果中仙.山头看花日千转,默想香味空流涎.事类翻羹慎勿恤,风雨在天非人力.要及丰年天下同,那为海邦私一物."
"马上衣衫涴尘土,敛板权门腰伛偻.冷风天上呼不来,厚颜如甲汗如雨.星郎高韵凌云烟,天籁唤归酌流泉.人间热恼醺不到,亭上鹤衣飘欲仙.君方醉乐人愁绝,何如御此登天阙.叩天借取衣上风,吹下九州作春色."
"兰桡𫇢岸雷霆骇,疾雨狂风欲翻海.吾人作意水石间,素志岂因风雨改.悟适当如未悟人,衡山不知为开云.鲁阳莫试挥戈手,郭泰何妨垫角巾.山僧导我飞芒屦,要看渠师得道处.雪喷鼎烹一斥回,千古涧流不东注.我笑老师太豪雄,故令鬼物窥吾踪.安得廓然无圣解,苍崖依旧飞白龙."
"我顷诗成准敕恶,寒江夜度秋萧索.曳杖从师得摩尼,洗空愁肠天地廓.年来狂妄婴逆鳞,去国三秋又出奔.隔墙后得绨袍旧,一笑唤回逆旅春.我心不转嗟匪石,方壮两遭天上斥.处处逢君道价高,万指方袍趋法席.白云天下妙林泉,看君又作新法缘.傥能容此无归客,便当结社追白莲."
"狄犬夜吠夷门月,乾坤易位人泣血.那知千官舞蹈回,马上洋洋面不热.许侯逆风敢孤骞,黄金围腰挽不前.大明升天狐兔遯,再拜丹墀吾节全.我时上天恣狂直,权臣舌端飞霹雳.当时陷穽皆交游,侯独临存真铁石.此来邂逅一笑间,夜倾闽酒赤如丹.胸中磊块浇未下,征旆匆匆又吴山.山前鲛鳄翻平陆,杀人如麻未充腹.凭君仗剑追祖风,坐令四海桑田复."
"挥鞭冲晓露,归鞍载夕阳.一日复一日,不见御袍黄.左衽须文绣,毡车奉珪璋.作意礼乐盛,而乃访毛嫱.上皇袭太平,珍怪乘四方.奇器惊鬼划,舞要欲云翔.端为大盗积,万里来贪狼.文移急星火,搜抉到毫芒.伐柯则不远,吾道其复昌.君看天宇间,紫微已辉光.躣马今朝去,定拜御炉香.恶衣供禹御,茅茨覆尧堂.为邦消底物,人心归则王."
"点额万里归,兀坐冷如水.惭愧北阮贤,为余欣设醴.既邀折槛朱,仍约骑鲸李.人乳已方丈,清歌迟皓齿.那知事大谬,反误占食指.得鹿傥是梦,翻羹得无鬼.我生饮红裙,万事空一洗.所失如猬毛,岂惟一饭耳.端恐荀陈会,自此参辰矣.凭公反高阳,勿专兰亭美.主人或素餐,苏晋端可拟.何妨具大烹,肉食从客鄙."
"我涉江东路,平地雪盈尺.明日登芙蓉,晴天开晓日.朅自婺源来,阴雨连朝夕.瘦马逼云际,又断檐间滴.顾我亦何人,市朝欲扫迹.平生诗酒交,落井仍下石.那知涉畏途,乃烦造化力.要知万里行,人谪非天谪.衡云霁韩愈,海市呈苏轼.君知此理不,鬼物护狂直."
"妾身如暮云,阴霾愁渐浓.郎来如晓色,日高云自空.晓色未应夜,愁云不可重.会持一杯酒,举室生春风."
"妾心如寒梅,随郎遍江东.妾身如飞雪,知落何亭中.雪花故清绝,何人能击节.梅花岁岁春,千秋香不灭."
"妾如傍篱菊,不肯嫁春风.郎如出谷莺,飞鸣醉乱红.乱红有何好,风雨一夕空.菊英虽枯淡,不愁霜露浓."
"陶朱防狡兔,渭滨兆非熊.先生但钓月,君王友不从.我昔访其迹,溪光磨青铜.呼公公不应,天籁自号空.何人知此景,携归梵王宫.乃知夜半力,端在寸毫中."
"青青门外竹,练练涧中流.水竹自相激,天壤无炎洲.我友有高韵,来为扶策游.氛埃飞不到,轩窗寸寸秋.高文穿天心,细字编蝇头.气豪欲骑月,志锐定焚舟.我来初过雨,衣衫空翠浮.平生百斛尘,一洗空不留.归来短檠下,清风入梦幽.不知白莲社,肯容灵运不."
"沙溪清可啜,远山翠欲流.翩然航一苇,浩歌入芦洲.高堂上木杪,幽人事胜游.但足箪瓢乐,不知天地秋.我笔嗟无口,冥搜空掉头.何如三才杰,等是济川舟.开卷腾光怪,天上卿云浮.阿云又嗣音,吾砚不欲留.平生浪诗声,寒虫号清幽.已对狂道士,从此敢吟不."
"维舟古木阴,故人能倒屣.相携步高阁,千尺夸雄伟.雨余天气清,宇宙空如洗.对面碧玉峰,去天不盈咫.凭栏一超然,欲抟九万里.下视嚣尘间,蠢蠢鱼虫耳.平生浪自苦,马上肉消髀.匆匆欲何之,烧香更隐几.入夜寂无人,波声栏下起.坐觉非尘寰,雷霆生脚底."
"草木得新露,袭人吹冷香.泉水夜相激,衾枕自清凉.我携谪仙人,眉目秀而长.高怀洗尘累,抵掌论老庄.若人不世有,此景那可忘.终当跨皓鹤,同作云间翔."
"苍苍九万里,拍塞雨天葩.云际在天上,我去更携家.不知山高低,晶荧浩无涯.回头见侍香,蒙蒙隔琼花."
"丹霞修何行,天花雨红英.草莽化金碧,宴坐十年成.落笔多奇语,酬唱皆名卿.微言寄祸福,无心天籁鸣.顷年来七峰,见我眼增明.西来的的意,一语贯三乘.坐令尘土人,弹指悟无生.别来今许久,夜梦飞爽灵.新诗忽入手,春风死草萌.公以慧生定,我自明而诚.相望虽千里,秋风共一清.去去勿作念,明鉴无将迎."
"前年十月间,胡兵满大梁.小臣阻天对,血涕夜霑裳.去年十月间,左省谪征商.扁舟归无处,江浙俱豺狼.今年十月间,叛卒起南方.官兵且二万,一旦忽已亡.一身幸无责,奉亲走穷荒.天宇如许大,八口无处藏.空山四十日,画饼诳饥肠.朅来古招提,和气霭修廊.迎门有禅伯,梵行照穹苍.却念客无归,烧猪饭苏郎.方袍二百指,祖灯其复光.中有护法人,义气干天枪.倒床得甘寝,不知冬夜长.明朝曹夫子,破浪飞危樯.入门郁春色,满船载琼浆.高谈惊霹雳,佳句刻琳琅.那知奔窜中,一乐得未尝.何当扫阴雪,四海共春阳.便携我辈人,浩歌归醉乡.世事如奕棋,臧否均亡羊.蓑衣可钓月,底处是金章."
"道山文章伯,杖履作幽栖.笔砚为戏事,业落翻墨螭.平生百万言,定相初不离.更怜世间士,尘网深相闱.笑踵双林辙,誓破万夫疑.八面列神王,剑戟森携持.怒目干龙宫,机缄绝谋惟.佛语浩无际,天地如可弥.笑谈一转毕,璿玑时未移.见者皆了了,钝根化神机.不然分三藏,谁能俱不遗.白头钻故纸,底是出头时.此恩今欲报,四顾将谁依.在佛本无说,于公亦何为.珍重谪仙人,登山力未疲.天涯渺万里,著处即为归.随缘作赞叹,妙语何奇奇.置之天壤间,千古无敢非.我生多肉障,烦公示宝篦.请作一言蔽,牟尼即仲尼."
"晴云耸奇峰,烈日破昏雾.谪仙有行色,朋僚伤远送.嗟哉君子人,簿书久倥偬.文星应长庚,劲气模䗖蝀.幡然玉京去,伫听朝阳凤.岩野岂能留,端肖高宗梦."
"俯仰天地间,纷纷尘垢耳.市井与山林,累人均一体.有真故有妄,无彼那取此.谓是为尘外,政应在尘里.凭师一埽空,六尘不用洗.渊默即雷声,万川同一水."
"寸草春未报,秋风树不停.三年真忽尔,过隙白驹奔.庐坟吾岂敢,北堂有老人.作庵居释子,佛事勤朝昏.太史怜此意,高额揭显亲.梁间垂玉筯,壁上霭飞云.顾我何为者,传家空一经.栖迟已三十,寒灯尚短檠.北辕将适楚,捩手或翻羹.那能为亲显,只可充添丁.但念我先人,白首困飘零.射策不逢赏,青衫脱王庭.今焉逢太史,发挥身后名.坐令九泉下,冷骨复生春.显扬政在此,松楸万世荣.作诗敢论报,欲为肌上铭."
"凉天夜无云,寒江秋更碧.冷照月华中,水天同一色.画船渺中流,三更群动寂.清风远相随,芦花秋瑟瑟.近山得桂香,隔烟起渔笛.楼台半有无,疑是化人国.我生本无事,钓竿勤水石.今宵更可人,仍侍君子侧.浪登元礼舟,本非谪仙敌.敛手看挥毫,光芒腾万尺."
"乞食自王城,骏笔挥万纸.开缄动心目,忽忽龙蛇起.便可老烟霞,声价日千里.那知未满意,更访栟榈子.栟榈亦何人,是心如灰死.恶语满人间,春风自桃李.凭君一笑挥,万事空一洗.但了风动幡,在处针投水.愿将广长舌,语出亦糠粃.回到我辈人,政堪覆酱耳."
"我瓠非五石,安能枵不用.但恃少年气,未肯就羁鞚.越人已断发,章甫浪出宋.何如子建文,脱口人争讽.笑示善者机,绮语时一弄.妙竟秘不传,尺管阁云梦.固应羞芹藻,清明奴隶共.明年鬰梧桐,定作喈喈凤.归来访原宪,慎毋学子贡.故人犹未病,反己能求中."
"客食突不黔,马上肉消髀.所得知几何,此生亦茅靡.何如丰岩公,一室万缘止.竹林能清幽,岩窦富奇伟.关门寂无人,烧香坐隐几.今年忽猿惊,杖屦数百里.持此凝宴坐,老师一启齿.我岂死灰如,春风吹不起.请君看九渊,止水即一洗."
"寓形天宇间,一枝慎所处.到眼无溪山,堆胸自尘土.陈子作舫斋,端能世外趣.笑傲风波境,恬无风波虑.循本鱼可观,灰心鸥自舞.风景虽可人,公乎聊四顾.纷纷逐末流,谁援沉迷苦.吾事在济川,慎勿五湖去."
"秋江十日雨,破浪飞危樯.恍如在天上,万顷烟茫茫.狂风自南来,桂华雨新黄.停杯不须饮,且饮空中香.平生四海心,老大愧周郎.聊复随孺子,解缨濯沧浪.北斗挹酒浆,天孙织衣裳.乘兴拏舟去,一笑上银潢."
"世人无远韵,挟策干浮云.识字仅有数,得志无短檠.太丘妙家法,不肯卤耕耘.藏书浩无际,兀坐观沧溟.寒陋鄙李邕,假书勤朝昏.过眼如杜甫,散为笔下神.一家今四杰,射策到王庭.自视犹细事,家塾方讨论.嗟我未闻道,政作钻纸蝇.会同阿戎去,从公问斲轮."
"朔风夜号空,于喁几枝木.深山自春色,芳草不凋绿.朋来得佳游,招提藏翠麓.新酒赤如丹,竹萌肥胜肉.一醉出门去,缺月挂修竹.归路沙溪浅,危桥践寒玉.夜过渭滨居,门庭故不俗.对坐寂无语,泉声如击筑.宗盟更可人,相邀勤秉烛.开缄得捷音,豺狼俱面北.回棹今可矣,赏心嗟未足.西去有奇岩,佳名配王屋.箕踞列十人,未充空洞腹.更约林宗俱,来伴白云宿."
"谷雨已十日,不散阴云顽.夜风翼腐草,借光蒲苇间.往来自相照,似欣天地宽.何时东方白,红日开云端."
"我昔少年日,气与风雷壮.一言既不合,掉头归望望.誓将老烟霞,叩角耕闲旷.一日烦干旌,叩天舒孟浪.自譬舟一叶,沙溪春荡漾.百川傥已东,吾力那能障.尚赖天地宽,未即崇山放.栟榈付冷居,乃为世所长.老妻画纸棋,赤脚沽村酿.醉起舞彩衣,吾道颇休畅.人杰又鼎来,不怕供诗帐.酬唱激清风,洗空烟雨瘴.故人化鹤仙,穹庐共凄怆.生还义更高,裹饭远相饷.演山见长庚,醉眼不敢仰.便结骑鲸游,不知飞燕谤.兰亭最后来,德齿均所尚.伤时虽慷慨,论事尤倜傥.杯酒七峰下,逸思九天上.万事俱可人,祇欠蛾眉唱."
"四海王信州,志气老益壮.家学九夷闻,人物万夫望.若使在庙堂,天下无怨旷.胡为一叶舟,也泛闽溪浪.顾余真断梗,江淮付摇漾.逢人辄倾倒,涉世无隄障.既念越人瘠,仍欲郑声放.斥下九天来,宜似幽怪长.邂逅忽相逢,琥珀倾新酿.大急赓歌诗,胸臆赖舒畅.我语无余韵,日书甲乙帐.得君驱鳄手,不忧潮阳瘴.三年去国心,海隅日凄怆.东家久不燔,稚子将无饷.诗成皆置之,万事吾不仰.那复思重裘,区区欲止谤.明朝更可人,芒鞋穷好尚.遥知翠微中,高谈得纵傥.至乐曲糵间,虚名钟鼎上.轻重不须论,杯行且酬唱."
"昌黎论佛骨,南行气亦壮.献书请镂玉,却起北归望.香山最风流,诗酒事夷旷.那知闻琵琶,泪溅九江浪.此身苦海中,风波随荡漾.妄见分南北,无乃眼中障.嗟我果何人,楚狂本天放.外物不须论,有身今已长.斥归水云乡,日醉莲花酿.茗饮过陆羽,禅悦得文畅.安此更何求,万里脱毡帐.死生则置之,北邙岂俱瘴.使君怜我愚,了无逐客怆.谓我耕白云,不独齐眉饷.诗来觅欢处,光芒不可仰.欲醉桃李春,那忧贝锦谤.赤脚敢云无,社舞非时尚.侯门列蛾眉,一见吾其傥.抛砖此当先,积薪君在上.更为李与苏,两家按新唱."
"虱卜虽萧条,虎筮固豪壮.要皆有得失,未息胸中望.那知方寸地,太空等虚旷.川逝水不流,石高风自浪.郑五相府荣,谢三渔舟漾.穷达安在哉,但瞒肉眼障.鼓瑟铿尔舍,扶杖曝然放.在我本不亏,底处更求长.独挂百钱游,无人捉私酿.醉归一腹春,满纸挥琴畅.珍重江左王,德卲宜绛帐.天遣千里来,不顾闽山瘴.人言臭味同,政可慰凄怆.谁知金玉予,诗成即相饷.笔力到天心,开卷人争仰.但勿赋兔葵,小儿易生谤.献之诗更奇,句法晋宋尚.从渠得精深,嗟余真恍傥.何当日相从,烦君更语上.径追太古风,三叹聊十唱."
"荔子有佳品,乃在府城东.我来方秀发,黄云几万重.遥知香味色,已具碎花中.凭栏一念足,不食意自充.人世如梦耳,当体色即空.谓是为真实,便可侑千钟.谓是为非实,真饱亦何从.虚实两无有,楼高雨蒙蒙."
"大禹不到处,石壁谁凿开.云端欲相搏,飞出白云来.余沫乱飞雪,雄声敌春雷.溯流涌百尺,银山陟崔嵬.顾我虽逐客,解雨已春回.嗟此天尽处,胡为乎来哉.萱堂有垂白,蓬室纷提孩.内外三百指,奔窜若为怀.我疑云水间,亦有天下才.何时日三锡,一振纪律颓.羲和傥中天,六合无氛埃.鼠壤与蚁穴,不风当自摧.坐令陋巷中,依旧乐颜回.亦能书夷狄,朝会叩天阶."
"胜游出林杪,参天仅一分.从君如附骥,顾我愿为云.野色连空碧,幽香袭露薰.耦耕当卜此,横笛夜相闻."
"易外家风未兆时,三更黑马上乌鸡.而今拨转机轮也,刹刹尘尘更是谁."
"同声相应,同气相求.同风千里,不隔丝头.脱尽情尘消息在,芦花江上月明秋."
"山云冉冉,江水茫茫.正不居位,偏不涉傍.显而不露,隐而弥彰.猿啼古木音声急,鹤宿枯松梦寐长."
"朔风作寒色,爱日流恩光.处处相逢遇,明明不覆藏.山河无隔越,草木尽敷扬.刹说众生说,毗卢舌广长."
"十五日已前,有口说不得.十五日已后,无心却自然.正当十五日,云笼无缝袄,花笑不萌枝."
"一亘清虚夜正央,桂宫老兔冷喷霜.混融明暗无分处,谁辨个中偏正方."
"明明百草头,明明祖师意.于佗未尝一,于我未尝异."
"丙丁童子来求火,南海波斯鼻孔大.狤獠舌头会者难,直下而今照得破.照得破,没功过.知你被底穿,曾与同床卧.廉纤脱尽旧时疑,杯影蛇弦留再坐."
"心不自心始是心,眼不见眼始是眼.堂堂无影迹,历历绝思惟.明满环中,兔怀夜月.翠横海上,犀晕秋山.直须及尽玄微,始解承当底事."
"一不是,二不成.介然独立,法尔双行.柳线渐摇风力嫩,草针齐上烧痕青.一点灵光普天地,更嫌何处不分明.闲里摸著鼻孔,忙时换却眼睛."
"半夜谁传无尽灯,黄梅席上许卢能.虚明自照非心力,分付丛林了事僧."
"习习春风,丝丝春雨.一等沾濡,十方周普.甘草得之甜,黄连得之苦.天意发丛林,檐声闹窗户.古德尝云己不迷,等闲教坏人男女."
"法界无尘心月圆,本光还照未萌前.而今直下分明去,犹较南泉二十年."
"心不能缘,口不能议.直须退步荷担,切忌当头触讳.风月寒清古渡头,夜船拨转琉璃地."
"青山白云父,白云青山儿.白云终日倚,青山总不知."
"当生不生,借光现三十六应.当灭不灭,忘照摄千百亿身.祇如绝去,来无动静."
"云敛长空风日和,太平樵牧共高歌.衲僧饭饱无佗事,密密机前弄玉梭."
"谁将活眼窥空劫,我道宗枝染浩春.头角峥嵘藏不得,青原门下有祥麟."
"寥寥无异辙,密密去玄功.月转芦花岸,水秋吞太空.欲识诞生王子父,鹤腾霄汉出银笼."
"百骸俱溃散,一物镇长灵.白云功尽青山秀,青山路转白云迎.不曾死,不曾生.金绳拽转泥牛鼻,半夜驱来海上耕."
"一言尽十方,万卷该不得.一步周八弦,驷马追不及."
"性觉妙明,本觉明妙.与太虚等量,与物情同道.应色应声,随听随眺.入三世而非去来,混万缘而无正倒.云日低时字雁横,夜蟾落处孤猿叫."
"云在青天水在瓶,几人错认定盘星.药山八字轰开也,恰到而今话大行."
"寒灰发焰旧家风,恰恰当人受用中.片雪飞来炉上尽,通身无像不同功."
"佛病法病,佛药法药.本色衲僧,俱不染著.遇饭开口,要行移脚.自是现成,谁能造作.言满天下无口过,行满天下无怨恶."
"衲僧祇么是家风,隐显磨砻入混融.归子返掷全归火,羚羊挂角不同功."
"藏身须要无踪迹,碧眼胡僧难辨白.没踪迹处莫藏身,门门廓达了诸尘.独来将谓无俦侣,闹里忽然逢故人.柳线含金犹畏冷,梅花破雪已成春.阿侬千眼通身是,善应无方处处真."
"一点环中照极微,智无功处却存知.缘思浄尽无余事,半夜星河斗柄垂."
"脱去还如鸟出笼,水云将与旧来同.依俙似曲才堪听,又被风吹别调中."
"不可以色见,不可以声求.风定花犹落,鸟啼山更幽.四衢明自晓,六户冷如秋.再坐不疑处,杯中弓影浮."
"一雨一晴,底事分明.六尘昏扰,世界峥嵘.一心虚泊,万法齐平.出得气是你鼻孔,觑得破是你眼睛.有缘不是余朋友,无用双眉却弟兄."
"即日贵人,旧家富汉.兄弟相成,尊宾互换.突晓途中眼不开,夜明帘外机旋转.骑牛戴帽异中来,百炼真金色不变."
"心月孤圆,义天洞晓.照中之虚,虚中之照.不萌枝上鸟初惺,无影树头春不老.垢衣权挂类中来,出门信手拈来草."
"掣鼓夺旗,往往光影里走作.停机息杼,往往死水里浸却.衲僧家,稳下脚.没窠臼,莫栖泊.月树不啼猿,云巢无宿鹤.玄微及尽类难齐,千手大悲难摸索."
"大雄父子许雍容,消息传通到劫空.寒卧老蟾呼不觉,扶疏丹桂月朦胧."
"云从龙,风从虎.雪峰辊毬,禾山打鼓.意不立玄,机不停午.恰恰相当用不穷,道吾觑破乐神舞."
"去时踏雪似来时,来去途中一色迷.妙得转身宾是主,宗家正令付全提."
"去时不出户,来时不入门.清癯山有骨,闲澹云无根.归家奉祖祢,了事还儿孙.云水通方士,相期报佛恩."
"内若不动,外必不乱,个是丛林知有汉.而今识得不为冤,自家兵马何须战.心因不生境缘断,体若虚空勿崖岸.霜天皎月上中峰,一段光明洗痴暗."
"衲僧须沥髑髅干,透出威音世外看.岁月不能迁变处,个人肯共你同盘."
"五九四十五,春风吹断前山雨.行云归去复何心,转背飘然无觅处.无觅处,知不知,坐断十方还是谁.东弗于代鬰单越,西瞿耶尼阎浮提."
"声色见闻闹浩浩,怡似儿时鬬百草.两家拈出一般般,相对无言点头笑."
"碧琉璃色水澄清,紫磨金光身莹明.洗浄方知不受垢,释迦老子此时生."
"尊贵位中尊贵身,绵绵不断转金轮.刹尘寿量无穷已,个是乾坤旧主人."
"五月半,农忙乱,插田心是秋成饭.却道禾熟不临场,祇么任从风雨烂.禅和子,一身了.一身两眼对两眼,个中丝发初无间.老狐涎尽复何疑,再坐盘中弓落盏."
"衲僧去就水云姿,偶堕夤缘出应时.今日又归林壑去,得便宜了得便宜."
"祇解恁么去,沙禽夜宿沧洲树.不解恁么来,石笋穿开古路苔.莫道鲲鲸无羽翼,今日亲从鸟道回."
"淅淅西风敛气浮,远天野水一般秋.衲僧歇到兹时节,坐照寒光湛不流."
"日照昼,月照夜.天清而高,地厚而下.不我处者大功,不可逃者至化.举起镇州罗卜,酬却庐陵米价.阿噜勒继萨婆诃,佳作人可知礼也."
"祇个是家风,明明入混融.江光芦映月,夜色水吞空.攃手悬崖下,分身万像中.回涂登鸟道,恰恰是神通."
"南亩黄云禾弄穟,中洲白雪苇成花.归舟恰向其闲过,一棹清风夜到家."
"空劫有真宗,声前问己躬.赤穷新活计,清白旧家风.的的三乘外,寥寥一印中.却来行异类,万派自朝东."
"道绵绵兮用也不勤,道绵绵兮寂也不灭.二乘困堕于空无,众生执迷于分别.菩萨区区于进修,诸佛唠唠于演说.一句子妙出三乘,一念闲功超万劫.水月茫茫兮舟棹闲,雪云冉冉兮路岐绝.明明灵灵兮唯己自知,大辩若讷兮大巧若拙."
"恰恰无绫缝,明明不覆藏.鹫岭岂传迦叶,少林那付神光.现成处处合头句,具足人人知见香.虚空说法森罗听,不挂唇皮解举扬."
"玉线金针相续难,劫壶空处妙投关.香林烟暖风排雪,月窟冰寒影转山.里许借功方得活,那时退位不知闲.宗家密密绵绵事,布施多人莫要悭."
"直下无窠窟,不用求奇特.皓玉本无瑕,雕文丧君德."
"本来田地无涯岸,极目寒光成一片.消息平沈佛也迷,机轮转侧谁能辨.雪山山下拥蓑人,白牛一掣芒绳断."
"灵苗发种,觉树敷春.冷湫湫处却要温和,干爆爆时还须津润."
"借婆裙子拜婆年,买尽风光不著钱.劈面来时莫回避,个人里许有生缘."
"同中有异,功亡就位.异中有同,在位借功.一步密移玄路转,全身放下劫壶空.隐隐密密,玲玲珑珑.记取深云须变豹,自然死水不藏龙."
"麟龙不为瑞,珠璧不为贵.衲僧眼豁开,彻见生死蔕.生死蔕,第一义.诸佛心,祖师鼻.少林传灯,灵山授记.随高随下,何此何彼.假诸因缘,神通游戏.有时五教三乘,有时三德六味.有时屋里主财,有时门头了事.处处清白家风,人人见成活计."
"一二三四五,禾山打鼓金牛舞.劈面来时著眼看,全身放下休回互."
"活计如今付旧人,版头疏久又还亲.星河月与长江混,渺渺清光一色匀.底时节,落功勋.卧稳须知却转身,转得了来相识么,寒穷面觜黑皴皴."
"万物自有功,当言用极处.事存函盖合,理应箭锋柱."
"何须更举扬,全体露堂堂.湿暑时时雨,薰风阵阵香.秧针初透水痕浅,蒲刀欲剪柳丝长.双六盘中休喝彩,分明触事恰相当."
"一尘具无量刹土,一念超无量劫数.一身现无量众生,一体合无量诸佛."
"吾家种草古今难,针鼻才分度线端.混处相期君把手,到时不与汝同盘.却来大用纵横是,向去全功转侧看.底事要凭师印可,轮回生死不相干."
"寒岩异草,坐著成功.明月白云,步时分影.幽洞不拘关锁意,纵横那涉两头人."
"云无心而自闲,天无际而能宽.道无像而普应,神无虑而常安.随之也不见去吊,迎之也不见来端.一藏教祇成赞叹,三世佛止可傍观.烛晓堂虚,织妇转机梭路细.水明夜静,渔老拥蓑船月寒."
